age,income,loan_amount,loan_term_months,credit_score,num_open_accounts,num_derogatory_marks,delinquencies_2y,debt_to_income,employment_length_years,home_ownership,default
41,21400.0,34600.0,48,742.0,5,0,1,161.7,26,MORTGAGE,0
27,85200.0,25200.0,36,683.0,4,0,0,29.6,4,RENT,0
56,71000.0,1400.0,60,696.0,2,0,0,2.0,7,RENT,0
23,57400.0,30200.0,48,560.0,3,0,1,52.6,18,OWN,0
74,13900.0,27400.0,36,678.0,5,0,1,197.1,2,MORTGAGE,0
37,34900.0,28900.0,36,667.0,4,0,0,82.8,23,RENT,0
36,73800.0,2400.0,12,661.0,0,0,0,3.3,16,RENT,0
47,89900.0,8400.0,24,780.0,4,0,0,9.3,27,MORTGAGE,0
47,41700.0,27900.0,36,695.0,3,0,0,66.9,0,OTHER,0
49,10000.0,4400.0,48,730.0,6,0,1,44.0,10,OWN,0
48,58900.0,7500.0,48,772.0,1,0,1,12.7,11,MORTGAGE,0
73,56000.0,1000.0,24,718.0,2,0,1,1.8,5,RENT,0
62,36000.0,27100.0,48,714.0,2,1,0,75.3,21,RENT,0
43,73800.0,42000.0,36,696.0,5,1,0,56.9,10,RENT,0
63,61400.0,1000.0,48,769.0,4,0,1,1.6,17,RENT,0
33,84300.0,18500.0,36,727.0,2,0,0,21.9,15,OWN,0
65,29900.0,31200.0,48,695.0,4,0,0,104.3,26,MORTGAGE,0
43,57600.0,41400.0,48,732.0,0,0,0,71.9,13,RENT,0
74,81100.0,24200.0,60,595.0,0,1,0,29.8,23,MORTGAGE,0
30,70700.0,25500.0,24,719.0,2,0,0,36.1,2,RENT,0
34,58200.0,25100.0,48,725.0,4,0,0,43.1,3,MORTGAGE,0
62,50000.0,5500.0,36,678.0,1,0,0,11.0,13,MORTGAGE,0
49,75200.0,9900.0,60,702.0,3,0,0,13.2,13,RENT,0
49,92700.0,23300.0,36,637.0,3,0,1,25.1,6,MORTGAGE,0
36,73100.0,29000.0,60,673.0,2,1,0,39.7,15,MORTGAGE,0
60,87800.0,5400.0,36,643.0,0,0,0,6.2,11,MORTGAGE,0
43,60500.0,33800.0,48,775.0,2,0,0,55.9,14,MORTGAGE,0
22,74400.0,1000.0,48,650.0,3,1,0,1.3,8,RENT,0
27,46100.0,23100.0,60,743.0,6,0,0,50.1,14,RENT,0
59,46900.0,19000.0,48,709.0,5,0,0,40.5,5,RENT,0
58,105800.0,21800.0,60,667.0,0,0,0,20.6,15,MORTGAGE,0
42,48400.0,24200.0,48,575.0,3,0,0,50.0,6,RENT,0
43,87500.0,25500.0,36,800.0,2,0,0,29.1,28,OTHER,0
26,67100.0,22700.0,48,655.0,1,0,1,33.8,4,RENT,0
73,21100.0,24200.0,60,708.0,2,1,0,114.7,26,MORTGAGE,0
69,57300.0,21600.0,48,655.0,3,0,1,37.7,2,MORTGAGE,0
36,36500.0,1600.0,36,600.0,2,1,0,4.4,14,RENT,0
51,71600.0,6300.0,36,850.0,2,0,0,8.8,7,OWN,0
48,31500.0,16000.0,36,736.0,1,0,0,50.8,26,MORTGAGE,0
71,50500.0,1000.0,36,798.0,7,0,0,2.0,5,MORTGAGE,0
61,35400.0,13400.0,36,697.0,1,0,0,37.9,19,RENT,0
18,16000.0,25300.0,36,619.0,5,0,1,158.1,1,MORTGAGE,0
56,88600.0,9300.0,36,633.0,4,0,0,10.5,24,MORTGAGE,0
53,75700.0,13300.0,60,761.0,1,1,0,17.6,6,RENT,1
58,78300.0,1000.0,36,759.0,2,0,2,1.3,29,MORTGAGE,0
39,69200.0,31700.0,36,633.0,1,0,1,45.8,17,RENT,0
34,8800.0,1000.0,60,736.0,2,0,0,11.4,10,OWN,0
62,36800.0,15900.0,36,644.0,0,0,1,43.2,18,OWN,0
22,60200.0,23700.0,36,581.0,1,0,0,39.4,1,MORTGAGE,0
71,82700.0,14600.0,60,822.0,6,0,0,17.7,21,RENT,1
41,60100.0,16700.0,12,574.0,2,0,0,27.8,19,RENT,0
18,43900.0,30400.0,60,772.0,2,0,1,69.2,3,MORTGAGE,1
23,103800.0,13300.0,48,696.0,4,0,1,12.8,25,MORTGAGE,1
43,21400.0,24200.0,36,666.0,2,0,0,113.1,21,RENT,0
54,90500.0,1500.0,60,740.0,3,0,0,1.7,6,OWN,0
20,29400.0,27200.0,36,498.0,1,0,0,92.5,6,OTHER,1
23,62600.0,17100.0,36,724.0,3,0,1,27.3,14,MORTGAGE,0
50,64600.0,26400.0,48,612.0,2,0,0,40.9,2,RENT,0
44,63500.0,1000.0,60,691.0,3,0,0,1.6,23,RENT,0
64,113400.0,5400.0,36,587.0,1,0,1,4.8,21,MORTGAGE,0
74,90400.0,19200.0,60,641.0,6,0,0,21.2,22,OTHER,0
62,31500.0,12700.0,48,713.0,2,1,0,40.3,19,OWN,1
20,48800.0,24200.0,36,667.0,3,0,0,49.6,0,RENT,1
66,94700.0,32100.0,36,666.0,1,0,0,33.9,15,RENT,0
49,29500.0,28200.0,36,775.0,3,1,1,95.6,14,RENT,0
28,43200.0,20800.0,60,762.0,5,0,0,48.1,6,RENT,0
46,62700.0,15700.0,24,659.0,1,0,0,25.0,19,RENT,0
40,63800.0,12100.0,12,633.0,7,0,0,19.0,24,RENT,0
18,92200.0,18900.0,60,607.0,2,1,0,20.5,9,MORTGAGE,1
39,51400.0,14000.0,24,635.0,5,0,0,27.2,23,MORTGAGE,0
22,57300.0,1000.0,36,740.0,5,0,0,1.7,1,OWN,0
38,39400.0,41700.0,60,648.0,4,0,0,105.8,4,OWN,0
68,47500.0,16400.0,48,758.0,1,0,0,34.5,25,MORTGAGE,0
63,83500.0,35800.0,24,834.0,3,0,0,42.9,9,OTHER,0
32,16600.0,33000.0,36,712.0,4,0,0,198.8,15,RENT,0
29,100700.0,18200.0,60,680.0,3,0,0,18.1,2,RENT,0
33,66800.0,17800.0,12,749.0,4,0,0,26.6,14,MORTGAGE,0
35,32500.0,8900.0,36,731.0,1,0,1,27.4,23,MORTGAGE,0
25,14600.0,23000.0,12,704.0,2,0,0,157.5,2,RENT,0
68,30100.0,3100.0,36,669.0,0,0,0,10.3,19,RENT,0
47,76300.0,10400.0,36,765.0,3,0,1,13.6,7,RENT,0
69,49100.0,18000.0,36,620.0,2,0,0,36.7,15,OTHER,0
30,74700.0,21200.0,60,697.0,6,0,0,28.4,7,MORTGAGE,0
65,71600.0,33100.0,48,559.0,0,0,0,46.2,2,MORTGAGE,0
49,64000.0,16600.0,24,707.0,7,1,0,25.9,7,OWN,0
69,18400.0,16700.0,24,632.0,2,1,2,90.8,19,OWN,0
61,65200.0,16400.0,36,715.0,2,0,0,25.2,23,OWN,0
34,48100.0,13700.0,60,672.0,4,0,2,28.5,5,OWN,0
61,57800.0,11300.0,60,611.0,3,0,0,19.6,1,RENT,0
62,65900.0,24000.0,36,799.0,0,0,0,36.4,15,OWN,0
20,75500.0,20500.0,36,682.0,5,0,1,27.2,9,MORTGAGE,0
28,46500.0,1000.0,48,765.0,1,0,0,2.2,3,RENT,0
35,8000.0,19600.0,36,681.0,6,0,1,245.0,5,OWN,0
68,80800.0,1000.0,48,684.0,3,0,1,1.2,24,MORTGAGE,0
32,71000.0,14100.0,48,743.0,4,0,0,19.9,25,RENT,0
34,59900.0,17200.0,60,630.0,1,0,0,28.7,0,OWN,0
64,74500.0,14800.0,36,531.0,2,0,1,19.9,17,OTHER,1
30,90300.0,17200.0,36,782.0,2,1,0,19.0,2,MORTGAGE,0
73,82600.0,19500.0,36,644.0,3,1,0,23.6,25,OWN,1
34,78000.0,19300.0,36,684.0,1,0,0,24.7,1,OTHER,0
38,41500.0,1000.0,36,679.0,1,0,1,2.4,19,MORTGAGE,0
50,73500.0,1000.0,36,725.0,1,0,0,1.4,22,OWN,0
29,15300.0,34500.0,24,785.0,2,0,0,225.5,0,MORTGAGE,0
61,39000.0,2000.0,48,577.0,2,0,0,5.1,5,OWN,0
39,101100.0,12500.0,60,581.0,2,0,0,12.4,9,MORTGAGE,0
64,95900.0,24800.0,48,648.0,3,0,1,25.9,21,MORTGAGE,0
57,76400.0,10500.0,48,731.0,4,0,0,13.7,10,MORTGAGE,0
45,29300.0,33900.0,48,656.0,2,0,1,115.7,28,RENT,0
37,69200.0,11900.0,60,658.0,5,0,0,17.2,8,OWN,0
32,39500.0,26600.0,36,641.0,5,1,0,67.3,6,OWN,0
62,8000.0,7400.0,36,724.0,5,0,0,92.5,15,RENT,0
69,69000.0,11500.0,36,769.0,5,0,0,16.7,15,MORTGAGE,0
70,85200.0,2500.0,60,643.0,5,0,0,2.9,24,MORTGAGE,0
51,90800.0,23100.0,12,763.0,4,1,0,25.4,11,MORTGAGE,0
31,53600.0,14300.0,60,635.0,4,0,0,26.7,13,OWN,1
54,73300.0,12600.0,36,631.0,3,0,2,17.2,10,OTHER,0
58,64800.0,28800.0,48,708.0,2,0,0,44.4,7,MORTGAGE,0
55,86300.0,7600.0,60,700.0,3,0,0,8.8,6,RENT,0
61,45800.0,32700.0,60,725.0,1,0,1,71.4,5,OWN,0
32,85400.0,20900.0,48,705.0,5,0,0,24.5,29,MORTGAGE,0
50,71100.0,10900.0,36,749.0,2,1,0,15.3,21,RENT,0
64,23900.0,24400.0,36,679.0,3,0,2,102.1,15,MORTGAGE,0
69,65600.0,19000.0,36,641.0,3,0,1,29.0,28,RENT,0
54,49300.0,22200.0,36,845.0,1,0,0,45.0,9,RENT,0
32,60900.0,17200.0,12,740.0,4,1,1,28.2,11,RENT,0
20,26400.0,22500.0,36,706.0,3,0,0,85.2,25,MORTGAGE,0
33,64300.0,17100.0,12,668.0,0,0,1,26.6,15,RENT,1
19,70000.0,17100.0,60,583.0,3,0,0,24.4,1,RENT,0
26,61400.0,22200.0,48,699.0,3,0,0,36.2,13,MORTGAGE,0
28,80300.0,10300.0,36,832.0,6,0,0,12.8,26,OWN,1
42,31200.0,21600.0,36,630.0,1,0,0,69.2,1,MORTGAGE,0
18,8000.0,17300.0,36,696.0,2,2,0,216.2,14,RENT,0
19,46000.0,22300.0,36,718.0,3,0,0,48.5,19,RENT,0
19,85700.0,18400.0,36,640.0,0,0,0,21.5,10,RENT,0
65,80700.0,20500.0,60,624.0,5,1,0,25.4,21,OTHER,0
71,79000.0,1000.0,36,717.0,2,0,0,1.3,21,MORTGAGE,0
53,11800.0,15400.0,60,618.0,3,0,0,130.5,1,RENT,0
58,82400.0,1000.0,36,687.0,3,1,0,1.2,12,OWN,0
35,15900.0,2100.0,36,550.0,4,0,0,13.2,4,RENT,0
40,51000.0,30000.0,60,624.0,5,0,0,58.8,18,MORTGAGE,0
51,19900.0,7200.0,48,804.0,4,0,0,36.2,6,MORTGAGE,0
58,39200.0,1000.0,48,677.0,2,0,0,2.6,0,MORTGAGE,0
30,43900.0,23600.0,48,587.0,3,0,2,53.8,5,MORTGAGE,0
61,56500.0,10100.0,48,550.0,4,0,1,17.9,20,RENT,0
40,96600.0,25900.0,12,605.0,4,0,1,26.8,23,RENT,0
24,71700.0,25100.0,60,721.0,3,0,1,35.0,9,MORTGAGE,0
20,119300.0,1000.0,48,840.0,2,1,0,0.8,17,OWN,0
66,69400.0,20600.0,60,697.0,4,1,0,29.7,26,MORTGAGE,0
65,99300.0,7100.0,48,597.0,5,0,0,7.2,27,RENT,0
50,88100.0,11800.0,48,655.0,2,0,1,13.4,18,RENT,0
52,84900.0,1000.0,60,655.0,5,0,1,1.2,5,RENT,0
71,56800.0,5800.0,36,703.0,3,0,0,10.2,28,MORTGAGE,0
69,91400.0,5800.0,36,676.0,2,0,0,6.3,7,OWN,0
36,54200.0,17600.0,36,711.0,5,0,0,32.5,16,RENT,0
19,48000.0,35300.0,24,634.0,4,0,0,73.5,22,RENT,1
69,43200.0,25400.0,12,655.0,6,0,0,58.8,21,OWN,0
45,76400.0,29800.0,24,732.0,6,0,0,39.0,1,MORTGAGE,0
65,73000.0,17900.0,60,555.0,4,0,0,24.5,21,OWN,0
62,94800.0,17300.0,60,785.0,1,0,1,18.2,13,RENT,0
65,60100.0,13300.0,36,672.0,5,0,0,22.1,27,MORTGAGE,0
53,42700.0,24400.0,48,693.0,3,0,0,57.1,16,MORTGAGE,0
68,74900.0,27600.0,36,726.0,2,0,1,36.8,21,MORTGAGE,0
21,75800.0,8200.0,48,686.0,4,0,0,10.8,9,RENT,0
33,61000.0,26300.0,36,705.0,1,0,0,43.1,20,MORTGAGE,0
49,54100.0,17400.0,60,669.0,1,0,1,32.2,10,RENT,0
32,72200.0,21600.0,36,692.0,4,0,0,29.9,9,OWN,0
74,47800.0,17900.0,36,627.0,2,0,1,37.4,16,MORTGAGE,0
67,81900.0,18700.0,36,637.0,3,1,1,22.8,11,MORTGAGE,1
68,31400.0,7500.0,60,736.0,5,1,0,23.9,20,MORTGAGE,0
37,46000.0,1800.0,60,632.0,3,0,0,3.9,25,RENT,0
36,57800.0,8900.0,60,727.0,3,0,0,15.4,10,RENT,0
27,59500.0,6900.0,48,687.0,2,0,0,11.6,27,MORTGAGE,0
38,92000.0,8600.0,48,673.0,1,0,0,9.3,22,MORTGAGE,0
49,45700.0,14800.0,36,661.0,6,0,0,32.4,15,OTHER,0
40,31900.0,7100.0,12,601.0,0,0,1,22.3,9,MORTGAGE,0
72,37800.0,9000.0,48,684.0,2,0,1,23.8,15,RENT,0
74,83700.0,23300.0,48,748.0,4,2,2,27.8,15,MORTGAGE,0
35,55500.0,26800.0,48,636.0,4,1,0,48.3,27,MORTGAGE,0
23,52500.0,14900.0,24,694.0,5,0,0,28.4,3,RENT,0
28,76200.0,5600.0,36,589.0,4,0,1,7.3,20,RENT,0
69,55900.0,37600.0,12,684.0,3,1,0,67.3,19,MORTGAGE,0
55,58500.0,16900.0,48,756.0,5,1,0,28.9,21,OWN,0
69,28200.0,17900.0,48,678.0,5,0,0,63.5,14,OWN,0
67,86400.0,22100.0,36,672.0,5,0,0,25.6,8,MORTGAGE,0
49,65200.0,10800.0,48,673.0,3,0,1,16.6,5,RENT,0
59,25100.0,22300.0,36,671.0,2,0,0,88.8,4,OWN,0
65,95800.0,19700.0,12,714.0,3,0,0,20.6,13,MORTGAGE,0
43,74200.0,39600.0,36,670.0,1,1,1,53.4,5,MORTGAGE,0
41,8000.0,13200.0,60,653.0,2,0,0,165.0,0,MORTGAGE,0
64,46500.0,1000.0,48,660.0,2,0,0,2.2,2,RENT,0
45,9700.0,32800.0,48,540.0,1,1,0,338.1,22,RENT,1
69,53400.0,16100.0,48,765.0,2,0,0,30.1,3,RENT,0
24,59400.0,10600.0,48,688.0,6,0,1,17.8,10,RENT,0
39,96200.0,19300.0,48,660.0,5,0,0,20.1,2,MORTGAGE,0
22,52800.0,13900.0,36,723.0,3,0,0,26.3,8,MORTGAGE,0
55,86200.0,4900.0,36,785.0,4,0,0,5.7,11,RENT,0
43,83900.0,31600.0,36,695.0,3,1,0,37.7,1,RENT,0
61,57400.0,4400.0,48,621.0,1,0,0,7.7,20,OTHER,0
24,12300.0,19900.0,48,718.0,3,0,0,161.8,4,MORTGAGE,0
38,10400.0,10900.0,60,727.0,3,0,2,104.8,3,MORTGAGE,0
67,49900.0,17400.0,60,649.0,1,0,0,34.9,1,RENT,0
73,33300.0,20000.0,36,635.0,4,0,0,60.1,6,MORTGAGE,0
71,77700.0,29400.0,48,684.0,5,0,1,37.8,17,MORTGAGE,0
38,71000.0,6500.0,60,766.0,5,0,0,9.2,4,OWN,0
46,53500.0,1000.0,60,850.0,3,0,0,1.9,16,RENT,0
59,42000.0,5300.0,60,680.0,2,0,0,12.6,13,OWN,0
54,46400.0,18000.0,36,714.0,3,0,1,38.8,28,OWN,0
63,16200.0,5200.0,48,642.0,4,0,0,32.1,22,RENT,0
52,77300.0,1100.0,60,675.0,0,0,0,1.4,18,MORTGAGE,0
65,48100.0,1000.0,48,788.0,1,0,0,2.1,21,RENT,0
36,108000.0,7700.0,48,725.0,5,0,1,7.1,29,MORTGAGE,0
33,69100.0,28800.0,36,733.0,2,0,0,41.7,21,RENT,0
59,53300.0,18500.0,36,663.0,0,0,1,34.7,9,MORTGAGE,0
40,66600.0,1000.0,48,665.0,1,0,0,1.5,17,MORTGAGE,0
18,53800.0,1700.0,48,675.0,2,0,0,3.2,16,OTHER,0
62,95900.0,17000.0,60,744.0,5,0,1,17.7,29,RENT,0
47,75200.0,29500.0,12,493.0,1,0,0,39.2,12,MORTGAGE,0
43,54800.0,25600.0,36,702.0,3,0,2,46.7,15,RENT,0
67,65000.0,23200.0,48,831.0,2,0,1,35.7,15,MORTGAGE,0
51,50800.0,5200.0,60,746.0,5,0,1,10.2,2,MORTGAGE,0
20,82900.0,5200.0,12,630.0,5,0,0,6.3,21,MORTGAGE,0
58,122500.0,11100.0,24,667.0,4,0,0,9.1,28,MORTGAGE,0
43,46600.0,8100.0,60,640.0,1,0,0,17.4,23,RENT,0
49,66400.0,34000.0,12,850.0,3,0,0,51.2,9,OWN,0
37,25800.0,4200.0,60,675.0,1,0,0,16.3,22,RENT,0
72,45400.0,1000.0,36,625.0,2,0,0,2.2,24,MORTGAGE,0
70,68500.0,1000.0,36,706.0,4,0,0,1.5,12,OWN,0
62,37600.0,11800.0,36,640.0,2,0,0,31.4,17,MORTGAGE,0
52,48900.0,1000.0,60,643.0,4,0,0,2.0,26,MORTGAGE,0
62,65100.0,15200.0,36,827.0,5,0,0,23.3,16,MORTGAGE,0
21,46700.0,25500.0,60,614.0,3,0,0,54.6,6,MORTGAGE,0
63,51600.0,6600.0,24,561.0,1,0,0,12.8,22,MORTGAGE,0
53,49800.0,16700.0,36,736.0,3,0,1,33.5,16,OTHER,0
58,42800.0,22800.0,60,588.0,1,0,0,53.3,20,MORTGAGE,0
29,94100.0,11700.0,36,596.0,1,0,1,12.4,4,MORTGAGE,0
58,62100.0,6800.0,36,688.0,2,0,1,11.0,26,OWN,0
55,49100.0,11000.0,12,673.0,5,0,0,22.4,22,MORTGAGE,0
48,32800.0,18100.0,36,543.0,4,0,0,55.2,17,RENT,0
37,51000.0,10000.0,60,642.0,5,0,0,19.6,6,MORTGAGE,0
73,46000.0,10600.0,36,623.0,1,0,0,23.0,9,MORTGAGE,0
58,98800.0,16100.0,48,701.0,4,0,0,16.3,28,RENT,0
27,67800.0,27800.0,60,661.0,4,0,1,41.0,27,OTHER,0
61,55100.0,6200.0,48,737.0,7,1,1,11.3,15,OWN,0
61,83500.0,1000.0,36,721.0,2,0,2,1.2,12,OWN,0
27,36500.0,18200.0,48,734.0,2,1,0,49.9,23,RENT,0
42,52500.0,13200.0,48,661.0,4,0,0,25.1,28,MORTGAGE,0
21,13500.0,4000.0,60,676.0,2,0,1,29.6,13,RENT,0
20,63600.0,30100.0,60,647.0,2,0,0,47.3,1,MORTGAGE,0
64,37600.0,20400.0,48,645.0,1,0,2,54.3,21,RENT,0
45,130600.0,25600.0,36,689.0,0,0,0,19.6,12,MORTGAGE,0
48,95800.0,14100.0,48,564.0,4,0,1,14.7,1,MORTGAGE,0
40,96600.0,6600.0,24,659.0,5,0,0,6.8,1,RENT,0
67,76100.0,3200.0,60,627.0,1,0,0,4.2,0,OWN,0
50,54700.0,5500.0,60,621.0,5,0,0,10.1,9,MORTGAGE,0
18,47000.0,35400.0,36,683.0,6,0,0,75.3,23,RENT,0
20,42900.0,20900.0,36,722.0,3,0,0,48.7,16,RENT,0
42,70000.0,23400.0,60,765.0,0,0,2,33.4,10,MORTGAGE,0
27,33700.0,6500.0,48,758.0,3,0,0,19.3,14,RENT,0
67,100300.0,18900.0,24,607.0,0,0,1,18.8,0,MORTGAGE,0
51,83100.0,16400.0,24,584.0,2,0,1,19.7,22,RENT,0
19,46200.0,18100.0,36,667.0,5,0,0,39.2,14,OWN,0
26,79000.0,9900.0,36,692.0,4,0,0,12.5,14,MORTGAGE,0
58,51200.0,16800.0,60,674.0,2,0,0,32.8,8,MORTGAGE,0
51,64000.0,45700.0,36,652.0,8,0,0,71.4,25,OWN,0
49,75800.0,13600.0,36,694.0,1,0,0,17.9,18,OTHER,0
19,36400.0,21800.0,12,563.0,3,0,0,59.9,6,OWN,0
55,55600.0,32300.0,36,739.0,2,0,0,58.1,3,MORTGAGE,0
23,58500.0,1000.0,36,757.0,4,0,0,1.7,23,RENT,0
20,62300.0,7800.0,36,652.0,3,0,0,12.5,9,MORTGAGE,0
59,91500.0,13600.0,36,662.0,1,0,1,14.9,18,OWN,0
24,33300.0,9100.0,36,599.0,2,0,0,27.3,21,MORTGAGE,0
56,54000.0,1000.0,24,850.0,6,0,0,1.9,26,MORTGAGE,0
74,8000.0,5500.0,36,687.0,1,0,0,68.8,21,OWN,0
65,82000.0,19600.0,48,624.0,1,0,0,23.9,26,MORTGAGE,0
46,90100.0,32200.0,24,789.0,4,0,1,35.7,18,RENT,0
73,25200.0,7300.0,48,674.0,2,0,0,29.0,24,OTHER,1
72,34500.0,2400.0,60,805.0,2,0,0,7.0,1,MORTGAGE,0
53,57700.0,30700.0,24,727.0,7,1,0,53.2,2,OTHER,0
39,61100.0,21600.0,48,598.0,6,0,0,35.4,22,MORTGAGE,0
40,63000.0,18300.0,36,675.0,3,0,0,29.0,3,MORTGAGE,1
20,68100.0,14300.0,60,661.0,2,0,1,21.0,9,OTHER,0
33,63600.0,11200.0,60,578.0,3,0,0,17.6,4,MORTGAGE,0
44,109000.0,11000.0,60,699.0,1,0,0,10.1,23,RENT,0
61,56300.0,23400.0,24,761.0,5,1,0,41.6,17,OTHER,0
40,30800.0,30000.0,60,780.0,3,1,0,97.4,9,OWN,0
53,86700.0,26000.0,48,741.0,5,0,0,30.0,3,MORTGAGE,0
39,42500.0,2400.0,60,657.0,2,0,0,5.6,22,OWN,0
74,53900.0,23700.0,24,801.0,6,0,2,44.0,11,MORTGAGE,0
35,82300.0,17000.0,36,681.0,2,0,0,20.7,15,RENT,0
71,83600.0,16700.0,48,672.0,4,0,2,20.0,14,MORTGAGE,0
26,46300.0,16200.0,48,637.0,2,1,1,35.0,7,RENT,0
21,45900.0,29800.0,48,774.0,1,0,0,64.9,21,MORTGAGE,0
65,85800.0,18000.0,36,554.0,3,0,0,21.0,24,MORTGAGE,0
27,48400.0,16500.0,36,785.0,3,1,1,34.1,20,MORTGAGE,0
19,115000.0,1000.0,24,655.0,4,1,0,0.9,25,RENT,0
30,56200.0,16100.0,36,434.0,2,0,0,28.6,29,MORTGAGE,0
48,24300.0,29200.0,48,688.0,1,0,1,120.2,13,RENT,0
21,96400.0,22200.0,60,730.0,1,0,0,23.0,25,OWN,0
67,54500.0,20700.0,24,655.0,2,1,0,38.0,14,OTHER,0
39,70700.0,4700.0,36,628.0,2,0,0,6.6,25,MORTGAGE,0
63,76000.0,14600.0,36,505.0,8,0,0,19.2,25,OWN,0
46,63200.0,1800.0,24,682.0,1,0,1,2.8,16,OWN,0
52,85000.0,7700.0,48,723.0,2,0,0,9.1,0,MORTGAGE,0
56,50900.0,22200.0,48,651.0,1,0,1,43.6,24,RENT,0
72,70900.0,13600.0,36,792.0,4,0,0,19.2,23,MORTGAGE,0
23,60000.0,1000.0,36,659.0,1,0,0,1.7,7,RENT,0
36,68800.0,15700.0,48,660.0,0,1,0,22.8,14,RENT,0
58,65700.0,9800.0,48,671.0,3,0,0,14.9,19,OTHER,0
31,73300.0,17100.0,48,668.0,5,0,0,23.3,13,RENT,0
51,44700.0,35600.0,48,721.0,0,0,0,79.6,24,MORTGAGE,0
36,60100.0,26900.0,48,799.0,4,0,0,44.8,2,OWN,0
27,54500.0,22200.0,60,635.0,3,0,0,40.7,4,MORTGAGE,0
45,69400.0,1000.0,36,702.0,3,1,0,1.4,8,OWN,0
69,97100.0,21800.0,48,694.0,1,0,0,22.5,24,MORTGAGE,1
68,40600.0,10600.0,12,715.0,4,0,0,26.1,17,MORTGAGE,0
56,85200.0,16200.0,48,618.0,6,0,0,19.0,15,OWN,0
19,83400.0,16800.0,48,652.0,2,0,0,20.1,10,OWN,0
44,62600.0,14200.0,48,661.0,0,1,0,22.7,9,OTHER,0
24,50400.0,11300.0,60,626.0,1,1,0,22.4,12,RENT,0
25,59500.0,14400.0,36,514.0,2,0,0,24.2,17,MORTGAGE,0
61,13500.0,23600.0,48,578.0,1,0,0,174.8,21,MORTGAGE,0
29,76300.0,21700.0,36,652.0,3,0,1,28.4,5,RENT,0
43,84400.0,8700.0,36,715.0,7,0,0,10.3,18,OTHER,0
61,8000.0,3300.0,60,676.0,3,0,1,41.2,23,MORTGAGE,1
64,19800.0,2900.0,48,785.0,1,0,1,14.6,3,RENT,0
24,63400.0,14400.0,48,595.0,4,1,0,22.7,10,OTHER,0
50,39400.0,30400.0,36,613.0,3,0,0,77.2,3,MORTGAGE,0
60,45700.0,8200.0,60,641.0,2,0,0,17.9,10,MORTGAGE,0
22,13400.0,15800.0,36,725.0,5,1,1,117.9,22,MORTGAGE,0
25,68200.0,1000.0,48,732.0,3,0,0,1.5,25,MORTGAGE,0
57,52100.0,18600.0,36,661.0,5,0,1,35.7,22,MORTGAGE,0
36,54200.0,19600.0,36,706.0,6,0,0,36.2,27,MORTGAGE,0
26,80400.0,14800.0,36,812.0,4,1,1,18.4,21,OTHER,0
53,8000.0,16600.0,12,693.0,3,0,0,207.5,13,OWN,0
31,54800.0,28400.0,36,737.0,1,0,0,51.8,5,OWN,0
20,21600.0,23900.0,60,733.0,4,0,0,110.6,6,RENT,0
38,49500.0,1000.0,60,583.0,1,0,0,2.0,16,RENT,0
19,59200.0,18900.0,36,701.0,4,0,0,31.9,11,MORTGAGE,0
56,112000.0,25900.0,60,781.0,0,0,0,23.1,1,RENT,0
57,94400.0,18200.0,36,602.0,2,0,0,19.3,15,OWN,0
18,30600.0,26600.0,36,738.0,2,0,1,86.9,7,RENT,0
72,28400.0,30900.0,48,694.0,3,0,0,108.8,11,RENT,0
53,57400.0,23900.0,24,655.0,3,0,1,41.6,14,RENT,0
72,33300.0,16500.0,36,760.0,1,0,0,49.5,17,MORTGAGE,0
64,102300.0,18300.0,60,699.0,5,0,0,17.9,15,MORTGAGE,0
46,121800.0,20500.0,36,613.0,2,0,0,16.8,25,MORTGAGE,0
65,65600.0,6400.0,60,711.0,2,0,0,9.8,12,MORTGAGE,0
21,51700.0,7300.0,36,682.0,1,1,0,14.1,2,MORTGAGE,0
65,96600.0,14100.0,48,617.0,4,0,0,14.6,12,RENT,0
52,75900.0,3100.0,36,595.0,1,0,1,4.1,5,OWN,0
23,64100.0,1000.0,60,570.0,2,0,1,1.6,12,OTHER,0
54,58700.0,30300.0,24,536.0,2,0,0,51.6,14,MORTGAGE,0
46,25700.0,15600.0,48,643.0,2,0,0,60.7,27,RENT,0
28,83000.0,22300.0,48,627.0,1,0,0,26.9,22,RENT,0
66,82200.0,19900.0,48,597.0,4,0,0,24.2,2,RENT,0
64,31000.0,10100.0,36,611.0,1,1,1,32.6,3,OTHER,0
62,91900.0,3300.0,60,662.0,1,0,0,3.6,26,MORTGAGE,0
31,46800.0,23000.0,12,739.0,2,0,0,49.1,22,OWN,0
55,41300.0,27100.0,60,600.0,2,1,1,65.6,0,OWN,0
52,76200.0,22200.0,36,730.0,5,0,0,29.1,28,MORTGAGE,0
26,44600.0,12400.0,36,666.0,1,0,0,27.8,14,OWN,0
32,15900.0,24000.0,60,594.0,1,0,0,150.9,3,RENT,0
39,53700.0,14300.0,24,565.0,7,0,0,26.6,27,RENT,0
30,45300.0,37900.0,48,611.0,3,0,1,83.7,6,OWN,0
29,51300.0,23000.0,36,603.0,3,0,0,44.8,9,MORTGAGE,0
32,77000.0,22500.0,60,554.0,2,0,0,29.2,25,MORTGAGE,0
65,64600.0,23500.0,60,672.0,2,0,0,36.4,21,OWN,0
60,88100.0,6700.0,60,675.0,5,0,2,7.6,0,RENT,0
27,16600.0,16700.0,48,698.0,0,0,0,100.6,6,MORTGAGE,0
